Analysis Type,File Name,Label,Value,Is VAT/Tax Related
All Labels,IMG0283_638882806615293259.jpg,Item,N/A,No
All Labels,IMG0283_638882806615293259.jpg,Item Amount,N/A,No
All Labels,IMG0283_638882806615293259.jpg,Item Code,N/A,No
All Labels,IMG0283_638882806615293259.jpg,Item Quantity,N/A,No
All Labels,IMG0283_638882806615293259.jpg,Receipt Date,N/A,No
All Labels,IMG0283_638882806615293259.jpg,Supplier Name,N/A,No
All Labels,IMG0283_638882806615293259.jpg,Tax Amount,N/A,Yes
All Labels,IMG0283_638882806615293259.jpg,Total Amount,N/A,No
All Labels,IMG0283_638882806615293259.jpg,Unit Price,N/A,No
All Labels,IMG0283_638882806615293259.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0284_638882806616222162.jpg,Item,N/A,No
All Labels,IMG0284_638882806616222162.jpg,Item Amount,N/A,No
All Labels,IMG0284_638882806616222162.jpg,Item Quantity,N/A,No
All Labels,IMG0284_638882806616222162.jpg,Receipt Date,N/A,No
All Labels,IMG0284_638882806616222162.jpg,Receipt ID,N/A,No
All Labels,IMG0284_638882806616222162.jpg,Supplier Name,N/A,No
All Labels,IMG0284_638882806616222162.jpg,Tax Amount,N/A,Yes
All Labels,IMG0284_638882806616222162.jpg,Total Amount,N/A,No
All Labels,IMG0284_638882806616222162.jpg,Unit Price,N/A,No
All Labels,IMG0284_638882806616222162.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0285_638882806617915930.jpg,Currency,N/A,No
All Labels,IMG0285_638882806617915930.jpg,Item,N/A,No
All Labels,IMG0285_638882806617915930.jpg,Item Amount,N/A,No
All Labels,IMG0285_638882806617915930.jpg,Item Quantity,N/A,No
All Labels,IMG0285_638882806617915930.jpg,Receipt Date,N/A,No
All Labels,IMG0285_638882806617915930.jpg,Receipt ID,N/A,No
All Labels,IMG0285_638882806617915930.jpg,Supplier Name,N/A,No
All Labels,IMG0285_638882806617915930.jpg,Tax Amount,N/A,Yes
All Labels,IMG0285_638882806617915930.jpg,Total Amount,N/A,No
All Labels,IMG0285_638882806617915930.jpg,Unit Price,N/A,No
All Labels,IMG0285_638882806617915930.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0286_638882806619626282.jpg,Currency,N/A,No
All Labels,IMG0286_638882806619626282.jpg,Item,N/A,No
All Labels,IMG0286_638882806619626282.jpg,Item Amount,N/A,No
All Labels,IMG0286_638882806619626282.jpg,Item Code,N/A,No
All Labels,IMG0286_638882806619626282.jpg,Item Quantity,N/A,No
All Labels,IMG0286_638882806619626282.jpg,Receipt Date,N/A,No
All Labels,IMG0286_638882806619626282.jpg,Supplier Name,N/A,No
All Labels,IMG0286_638882806619626282.jpg,Tax Amount,N/A,Yes
All Labels,IMG0286_638882806619626282.jpg,Total Amount,N/A,No
All Labels,IMG0286_638882806619626282.jpg,Unit Price,N/A,No
All Labels,IMG0286_638882806619626282.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0287_638882806620779009.jpg,Currency,N/A,No
All Labels,IMG0287_638882806620779009.jpg,Item,N/A,No
All Labels,IMG0287_638882806620779009.jpg,Item Amount,N/A,No
All Labels,IMG0287_638882806620779009.jpg,Item Code,N/A,No
All Labels,IMG0287_638882806620779009.jpg,Item Quantity,N/A,No
All Labels,IMG0287_638882806620779009.jpg,Receipt Date,N/A,No
All Labels,IMG0287_638882806620779009.jpg,Supplier Name,N/A,No
All Labels,IMG0287_638882806620779009.jpg,Tax Amount,N/A,Yes
All Labels,IMG0287_638882806620779009.jpg,Total Amount,N/A,No
All Labels,IMG0287_638882806620779009.jpg,Unit Price,N/A,No
All Labels,IMG0287_638882806620779009.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0288_638882806621876660.jpg,Currency,N/A,No
All Labels,IMG0288_638882806621876660.jpg,Item,N/A,No
All Labels,IMG0288_638882806621876660.jpg,Item Amount,N/A,No
All Labels,IMG0288_638882806621876660.jpg,Item Quantity,N/A,No
All Labels,IMG0288_638882806621876660.jpg,Receipt Date,N/A,No
All Labels,IMG0288_638882806621876660.jpg,Receipt ID,N/A,No
All Labels,IMG0288_638882806621876660.jpg,Supplier Name,N/A,No
All Labels,IMG0288_638882806621876660.jpg,Tax Amount,N/A,Yes
All Labels,IMG0288_638882806621876660.jpg,Total Amount,N/A,No
All Labels,IMG0288_638882806621876660.jpg,Unit Price,N/A,No
All Labels,IMG0289_638882806622932916.jpg,Currency,N/A,No
All Labels,IMG0289_638882806622932916.jpg,Item,N/A,No
All Labels,IMG0289_638882806622932916.jpg,Item Amount,N/A,No
All Labels,IMG0289_638882806622932916.jpg,Item Code,N/A,No
All Labels,IMG0289_638882806622932916.jpg,Item Quantity,N/A,No
All Labels,IMG0289_638882806622932916.jpg,Receipt Date,N/A,No
All Labels,IMG0289_638882806622932916.jpg,Supplier Name,N/A,No
All Labels,IMG0289_638882806622932916.jpg,Tax Amount,N/A,Yes
All Labels,IMG0289_638882806622932916.jpg,Total Amount,N/A,No
All Labels,IMG0289_638882806622932916.jpg,Unit Price,N/A,No
All Labels,IMG0289_638882806622932916.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0290_638882806624028111.jpg,Currency,N/A,No
All Labels,IMG0290_638882806624028111.jpg,Item,N/A,No
All Labels,IMG0290_638882806624028111.jpg,Item Amount,N/A,No
All Labels,IMG0290_638882806624028111.jpg,Item Quantity,N/A,No
All Labels,IMG0290_638882806624028111.jpg,Receipt Date,N/A,No
All Labels,IMG0290_638882806624028111.jpg,Receipt ID,N/A,No
All Labels,IMG0290_638882806624028111.jpg,Supplier Name,N/A,No
All Labels,IMG0290_638882806624028111.jpg,Tax Amount,N/A,Yes
All Labels,IMG0290_638882806624028111.jpg,Total Amount,N/A,No
All Labels,IMG0290_638882806624028111.jpg,Unit Price,N/A,No
All Labels,IMG0290_638882806624028111.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0291_638882806624958485.jpg,Currency,N/A,No
All Labels,IMG0291_638882806624958485.jpg,Item,N/A,No
All Labels,IMG0291_638882806624958485.jpg,Item Amount,N/A,No
All Labels,IMG0291_638882806624958485.jpg,Item Code,N/A,No
All Labels,IMG0291_638882806624958485.jpg,Item Quantity,N/A,No
All Labels,IMG0291_638882806624958485.jpg,Receipt Date,N/A,No
All Labels,IMG0291_638882806624958485.jpg,Supplier Name,N/A,No
All Labels,IMG0291_638882806624958485.jpg,Tax Amount,N/A,Yes
All Labels,IMG0291_638882806624958485.jpg,Total Amount,N/A,No
All Labels,IMG0291_638882806624958485.jpg,Unit Price,N/A,No
All Labels,IMG0291_638882806624958485.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0292_638882806626132811.jpg,Item,N/A,No
All Labels,IMG0292_638882806626132811.jpg,Item Amount,N/A,No
All Labels,IMG0292_638882806626132811.jpg,Receipt Date,N/A,No
All Labels,IMG0292_638882806626132811.jpg,Receipt ID,N/A,No
All Labels,IMG0292_638882806626132811.jpg,Supplier Name,N/A,No
All Labels,IMG0292_638882806626132811.jpg,Tax Amount,N/A,Yes
All Labels,IMG0292_638882806626132811.jpg,Total Amount,N/A,No
All Labels,IMG0292_638882806626132811.jpg,Unit Price,N/A,No
All Labels,IMG0293_638882806626899494.jpg,Currency,N/A,No
All Labels,IMG0293_638882806626899494.jpg,Item,N/A,No
All Labels,IMG0293_638882806626899494.jpg,Item Amount,N/A,No
All Labels,IMG0293_638882806626899494.jpg,Item Code,N/A,No
All Labels,IMG0293_638882806626899494.jpg,Item Quantity,N/A,No
All Labels,IMG0293_638882806626899494.jpg,Receipt Date,N/A,No
All Labels,IMG0293_638882806626899494.jpg,Supplier Name,N/A,No
All Labels,IMG0293_638882806626899494.jpg,Tax Amount,N/A,Yes
All Labels,IMG0293_638882806626899494.jpg,Unit Price,N/A,No
All Labels,IMG0293_638882806626899494.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0294_638882806627790317.jpg,Currency,N/A,No
All Labels,IMG0294_638882806627790317.jpg,Item,N/A,No
All Labels,IMG0294_638882806627790317.jpg,Item Amount,N/A,No
All Labels,IMG0294_638882806627790317.jpg,Item Code,N/A,No
All Labels,IMG0294_638882806627790317.jpg,Item Quantity,N/A,No
All Labels,IMG0294_638882806627790317.jpg,Receipt Date,N/A,No
All Labels,IMG0294_638882806627790317.jpg,Supplier Name,N/A,No
All Labels,IMG0294_638882806627790317.jpg,Tax Amount,N/A,Yes
All Labels,IMG0294_638882806627790317.jpg,Total Amount,N/A,No
All Labels,IMG0294_638882806627790317.jpg,Unit Price,N/A,No
All Labels,IMG0294_638882806627790317.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0295_638882807002214380.jpg,Currency,N/A,No
All Labels,IMG0295_638882807002214380.jpg,Item,N/A,No
All Labels,IMG0295_638882807002214380.jpg,Item Amount,N/A,No
All Labels,IMG0295_638882807002214380.jpg,Item Code,N/A,No
All Labels,IMG0295_638882807002214380.jpg,Item Quantity,N/A,No
All Labels,IMG0295_638882807002214380.jpg,Receipt Date,N/A,No
All Labels,IMG0295_638882807002214380.jpg,Supplier Name,N/A,No
All Labels,IMG0295_638882807002214380.jpg,Tax Amount,N/A,Yes
All Labels,IMG0295_638882807002214380.jpg,Total Amount,N/A,No
All Labels,IMG0295_638882807002214380.jpg,Unit Price,N/A,No
All Labels,IMG0295_638882807002214380.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0296_638882807003376523.jpg,Item,N/A,No
All Labels,IMG0296_638882807003376523.jpg,Item Amount,N/A,No
All Labels,IMG0296_638882807003376523.jpg,Item Code,N/A,No
All Labels,IMG0296_638882807003376523.jpg,Receipt Date,N/A,No
All Labels,IMG0296_638882807003376523.jpg,Receipt ID,N/A,No
All Labels,IMG0296_638882807003376523.jpg,Supplier Name,N/A,No
All Labels,IMG0296_638882807003376523.jpg,Tax Amount,N/A,Yes
All Labels,IMG0296_638882807003376523.jpg,Total Amount,N/A,No
All Labels,IMG0296_638882807003376523.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0298_638882807005873689.jpg,Currency,N/A,No
All Labels,IMG0298_638882807005873689.jpg,Item,N/A,No
All Labels,IMG0298_638882807005873689.jpg,Item Amount,N/A,No
All Labels,IMG0298_638882807005873689.jpg,Item Code,N/A,No
All Labels,IMG0298_638882807005873689.jpg,Receipt Date,N/A,No
All Labels,IMG0298_638882807005873689.jpg,Supplier Name,N/A,No
All Labels,IMG0298_638882807005873689.jpg,Tax Amount,N/A,Yes
All Labels,IMG0298_638882807005873689.jpg,Total Amount,N/A,No
All Labels,IMG0298_638882807005873689.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0299_638882807006893866.jpg,Currency,N/A,No
All Labels,IMG0299_638882807006893866.jpg,Item,N/A,No
All Labels,IMG0299_638882807006893866.jpg,Item Amount,N/A,No
All Labels,IMG0299_638882807006893866.jpg,Item Quantity,N/A,No
All Labels,IMG0299_638882807006893866.jpg,Receipt Date,N/A,No
All Labels,IMG0299_638882807006893866.jpg,Supplier Name,N/A,No
All Labels,IMG0299_638882807006893866.jpg,Tax Amount,N/A,Yes
All Labels,IMG0299_638882807006893866.jpg,Total Amount,N/A,No
All Labels,IMG0299_638882807006893866.jpg,Unit Price,N/A,No
All Labels,IMG0299_638882807006893866.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0300_638882807008134896.jpg,Currency,N/A,No
All Labels,IMG0300_638882807008134896.jpg,Item,N/A,No
All Labels,IMG0300_638882807008134896.jpg,Item Amount,N/A,No
All Labels,IMG0300_638882807008134896.jpg,Item Code,N/A,No
All Labels,IMG0300_638882807008134896.jpg,Receipt Date,N/A,No
All Labels,IMG0300_638882807008134896.jpg,Supplier Name,N/A,No
All Labels,IMG0300_638882807008134896.jpg,Tax Amount,N/A,Yes
All Labels,IMG0300_638882807008134896.jpg,Total Amount,N/A,No
All Labels,IMG0300_638882807008134896.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0301_638882807009124203.jpg,Currency,N/A,No
All Labels,IMG0301_638882807009124203.jpg,Item,N/A,No
All Labels,IMG0301_638882807009124203.jpg,Item Amount,N/A,No
All Labels,IMG0301_638882807009124203.jpg,Item Code,N/A,No
All Labels,IMG0301_638882807009124203.jpg,Receipt Date,N/A,No
All Labels,IMG0301_638882807009124203.jpg,Supplier Name,N/A,No
All Labels,IMG0301_638882807009124203.jpg,Tax Amount,N/A,Yes
All Labels,IMG0301_638882807009124203.jpg,Total Amount,N/A,No
All Labels,IMG0301_638882807009124203.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0302_638882807010183501.jpg,Currency,N/A,No
All Labels,IMG0302_638882807010183501.jpg,Item,N/A,No
All Labels,IMG0302_638882807010183501.jpg,Item Amount,N/A,No
All Labels,IMG0302_638882807010183501.jpg,Item Code,N/A,No
All Labels,IMG0302_638882807010183501.jpg,Receipt Date,N/A,No
All Labels,IMG0302_638882807010183501.jpg,Supplier Name,N/A,No
All Labels,IMG0302_638882807010183501.jpg,Tax Amount,N/A,Yes
All Labels,IMG0302_638882807010183501.jpg,Total Amount,N/A,No
All Labels,IMG0302_638882807010183501.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0303_638882807011193578.jpg,Currency,N/A,No
All Labels,IMG0303_638882807011193578.jpg,Item,N/A,No
All Labels,IMG0303_638882807011193578.jpg,Item Amount,N/A,No
All Labels,IMG0303_638882807011193578.jpg,Item Quantity,N/A,No
All Labels,IMG0303_638882807011193578.jpg,Receipt Date,N/A,No
All Labels,IMG0303_638882807011193578.jpg,Supplier Name,N/A,No
All Labels,IMG0303_638882807011193578.jpg,Tax Amount,N/A,Yes
All Labels,IMG0303_638882807011193578.jpg,Total Amount,N/A,No
All Labels,IMG0303_638882807011193578.jpg,Unit Price,N/A,No
All Labels,IMG0304_638882807012100373.jpg,Currency,N/A,No
All Labels,IMG0304_638882807012100373.jpg,Item,N/A,No
All Labels,IMG0304_638882807012100373.jpg,Item Amount,N/A,No
All Labels,IMG0304_638882807012100373.jpg,Item Code,N/A,No
All Labels,IMG0304_638882807012100373.jpg,Item Quantity,N/A,No
All Labels,IMG0304_638882807012100373.jpg,Receipt Date,N/A,No
All Labels,IMG0304_638882807012100373.jpg,Supplier Name,N/A,No
All Labels,IMG0304_638882807012100373.jpg,Tax Amount,N/A,Yes
All Labels,IMG0304_638882807012100373.jpg,Total Amount,N/A,No
All Labels,IMG0304_638882807012100373.jpg,Unit Price,N/A,No
All Labels,IMG0304_638882807012100373.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0306_638882807014240549.jpg,Currency,N/A,No
All Labels,IMG0306_638882807014240549.jpg,Item,N/A,No
All Labels,IMG0306_638882807014240549.jpg,Item Amount,N/A,No
All Labels,IMG0306_638882807014240549.jpg,Item Quantity,N/A,No
All Labels,IMG0306_638882807014240549.jpg,Receipt Date,N/A,No
All Labels,IMG0306_638882807014240549.jpg,Receipt ID,N/A,No
All Labels,IMG0306_638882807014240549.jpg,Supplier Name,N/A,No
All Labels,IMG0306_638882807014240549.jpg,Tax Amount,N/A,Yes
All Labels,IMG0306_638882807014240549.jpg,Total Amount,N/A,No
All Labels,IMG0306_638882807014240549.jpg,Unit Price,N/A,No
All Labels,IMG0306_638882807014240549.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0307_638882807015364158.jpg,Currency,N/A,No
All Labels,IMG0307_638882807015364158.jpg,Item,N/A,No
All Labels,IMG0307_638882807015364158.jpg,Item Amount,N/A,No
All Labels,IMG0307_638882807015364158.jpg,Item Quantity,N/A,No
All Labels,IMG0307_638882807015364158.jpg,Receipt Date,N/A,No
All Labels,IMG0307_638882807015364158.jpg,Receipt ID,N/A,No
All Labels,IMG0307_638882807015364158.jpg,Supplier Name,N/A,No
All Labels,IMG0307_638882807015364158.jpg,Tax Amount,N/A,Yes
All Labels,IMG0307_638882807015364158.jpg,Total Amount,N/A,No
All Labels,IMG0307_638882807015364158.jpg,Unit Price,N/A,No
All Labels,IMG0308_638882807016314443.jpg,Currency,N/A,No
All Labels,IMG0308_638882807016314443.jpg,Item,N/A,No
All Labels,IMG0308_638882807016314443.jpg,Item Amount,N/A,No
All Labels,IMG0308_638882807016314443.jpg,Item Quantity,N/A,No
All Labels,IMG0308_638882807016314443.jpg,Receipt Date,N/A,No
All Labels,IMG0308_638882807016314443.jpg,Receipt ID,N/A,No
All Labels,IMG0308_638882807016314443.jpg,Supplier Name,N/A,No
All Labels,IMG0308_638882807016314443.jpg,Tax Amount,N/A,Yes
All Labels,IMG0308_638882807016314443.jpg,Total Amount,N/A,No
All Labels,IMG0308_638882807016314443.jpg,Unit Price,N/A,No
All Labels,IMG0309_638882807017376229.jpg,Currency,N/A,No
All Labels,IMG0309_638882807017376229.jpg,Item,N/A,No
All Labels,IMG0309_638882807017376229.jpg,Item Amount,N/A,No
All Labels,IMG0309_638882807017376229.jpg,Item Code,N/A,No
All Labels,IMG0309_638882807017376229.jpg,Item Quantity,N/A,No
All Labels,IMG0309_638882807017376229.jpg,Receipt Date,N/A,No
All Labels,IMG0309_638882807017376229.jpg,Supplier Name,N/A,No
All Labels,IMG0309_638882807017376229.jpg,Tax Amount,N/A,Yes
All Labels,IMG0309_638882807017376229.jpg,Total Amount,N/A,No
All Labels,IMG0309_638882807017376229.jpg,Unit Price,N/A,No
All Labels,IMG0309_638882807017376229.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0312_638882807020531435.jpg,Currency,N/A,No
All Labels,IMG0312_638882807020531435.jpg,Item,N/A,No
All Labels,IMG0312_638882807020531435.jpg,Item Amount,N/A,No
All Labels,IMG0312_638882807020531435.jpg,Item Quantity,N/A,No
All Labels,IMG0312_638882807020531435.jpg,Receipt Date,N/A,No
All Labels,IMG0312_638882807020531435.jpg,Receipt ID,N/A,No
All Labels,IMG0312_638882807020531435.jpg,Supplier Name,N/A,No
All Labels,IMG0312_638882807020531435.jpg,Tax Amount,N/A,Yes
All Labels,IMG0312_638882807020531435.jpg,Total Amount,N/A,No
All Labels,IMG0312_638882807020531435.jpg,Unit Price,N/A,No
All Labels,IMG0313_638882807022168722.jpg,Currency,N/A,No
All Labels,IMG0313_638882807022168722.jpg,Item,N/A,No
All Labels,IMG0313_638882807022168722.jpg,Item Amount,N/A,No
All Labels,IMG0313_638882807022168722.jpg,Item Code,N/A,No
All Labels,IMG0313_638882807022168722.jpg,Item Quantity,N/A,No
All Labels,IMG0313_638882807022168722.jpg,Receipt Date,N/A,No
All Labels,IMG0313_638882807022168722.jpg,Supplier Name,N/A,No
All Labels,IMG0313_638882807022168722.jpg,Tax Amount,N/A,Yes
All Labels,IMG0313_638882807022168722.jpg,Total Amount,N/A,No
All Labels,IMG0313_638882807022168722.jpg,Unit Price,N/A,No
All Labels,IMG0313_638882807022168722.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0315_638882807413899621.jpg,Item Amount,N/A,No
All Labels,IMG0315_638882807413899621.jpg,Receipt Date,N/A,No
All Labels,IMG0315_638882807413899621.jpg,Receipt ID,N/A,No
All Labels,IMG0315_638882807413899621.jpg,Supplier Name,N/A,No
All Labels,IMG0315_638882807413899621.jpg,Total Amount,N/A,No
All Labels,IMG0316_638882807415085856.jpg,Currency,N/A,No
All Labels,IMG0316_638882807415085856.jpg,Item,N/A,No
All Labels,IMG0316_638882807415085856.jpg,Item Amount,N/A,No
All Labels,IMG0316_638882807415085856.jpg,Item Quantity,N/A,No
All Labels,IMG0316_638882807415085856.jpg,Receipt Date,N/A,No
All Labels,IMG0316_638882807415085856.jpg,Receipt ID,N/A,No
All Labels,IMG0316_638882807415085856.jpg,Supplier Name,N/A,No
All Labels,IMG0316_638882807415085856.jpg,Tax Amount,N/A,Yes
All Labels,IMG0316_638882807415085856.jpg,Total Amount,N/A,No
All Labels,IMG0316_638882807415085856.jpg,Unit Price,N/A,No
All Labels,IMG0318_638882807417748882.jpg,Currency,N/A,No
All Labels,IMG0318_638882807417748882.jpg,Item,N/A,No
All Labels,IMG0318_638882807417748882.jpg,Item Amount,N/A,No
All Labels,IMG0318_638882807417748882.jpg,Item Quantity,N/A,No
All Labels,IMG0318_638882807417748882.jpg,Receipt Date,N/A,No
All Labels,IMG0318_638882807417748882.jpg,Receipt ID,N/A,No
All Labels,IMG0318_638882807417748882.jpg,Supplier Name,N/A,No
All Labels,IMG0318_638882807417748882.jpg,Tax Amount,N/A,Yes
All Labels,IMG0318_638882807417748882.jpg,Total Amount,N/A,No
All Labels,IMG0318_638882807417748882.jpg,Unit Price,N/A,No
All Labels,IMG0318_638882807417748882.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG0331_638882807430685721.jpg,Currency,N/A,No
All Labels,IMG0331_638882807430685721.jpg,Item,N/A,No
All Labels,IMG0331_638882807430685721.jpg,Item Amount,N/A,No
All Labels,IMG0331_638882807430685721.jpg,Item Quantity,N/A,No
All Labels,IMG0331_638882807430685721.jpg,Receipt Date,N/A,No
All Labels,IMG0331_638882807430685721.jpg,Receipt ID,N/A,No
All Labels,IMG0331_638882807430685721.jpg,Supplier Name,N/A,No
All Labels,IMG0331_638882807430685721.jpg,Tax Amount,N/A,Yes
All Labels,IMG0331_638882807430685721.jpg,Total Amount,N/A,No
All Labels,IMG0331_638882807430685721.jpg,Unit Price,N/A,No
All Labels,IMG1008_638882808421177118.jpg,Currency,N/A,No
All Labels,IMG1008_638882808421177118.jpg,Item,N/A,No
All Labels,IMG1008_638882808421177118.jpg,Item Amount,N/A,No
All Labels,IMG1008_638882808421177118.jpg,Item Code,N/A,No
All Labels,IMG1008_638882808421177118.jpg,Item Quantity,N/A,No
All Labels,IMG1008_638882808421177118.jpg,Receipt Date,N/A,No
All Labels,IMG1008_638882808421177118.jpg,Supplier Name,N/A,No
All Labels,IMG1008_638882808421177118.jpg,Tax Amount,N/A,Yes
All Labels,IMG1008_638882808421177118.jpg,Total Amount,N/A,No
All Labels,IMG1008_638882808421177118.jpg,Unit Price,N/A,No
All Labels,IMG1008_638882808421177118.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG9862_638882803552410210.jpg,Currency,N/A,No
All Labels,IMG9862_638882803552410210.jpg,Item,N/A,No
All Labels,IMG9862_638882803552410210.jpg,Item Amount,N/A,No
All Labels,IMG9862_638882803552410210.jpg,Item Code,N/A,No
All Labels,IMG9862_638882803552410210.jpg,Receipt Date,N/A,No
All Labels,IMG9862_638882803552410210.jpg,Supplier Name,N/A,No
All Labels,IMG9862_638882803552410210.jpg,Tax Amount,N/A,Yes
All Labels,IMG9862_638882803552410210.jpg,Total Amount,N/A,No
All Labels,IMG9862_638882803552410210.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG9868_638882803559309617.jpg,Currency,N/A,No
All Labels,IMG9868_638882803559309617.jpg,Item,N/A,No
All Labels,IMG9868_638882803559309617.jpg,Item Amount,N/A,No
All Labels,IMG9868_638882803559309617.jpg,Item Code,N/A,No
All Labels,IMG9868_638882803559309617.jpg,Item Quantity,N/A,No
All Labels,IMG9868_638882803559309617.jpg,Receipt Date,N/A,No
All Labels,IMG9868_638882803559309617.jpg,Supplier Name,N/A,No
All Labels,IMG9868_638882803559309617.jpg,Tax Amount,N/A,Yes
All Labels,IMG9868_638882803559309617.jpg,Total Amount,N/A,No
All Labels,IMG9868_638882803559309617.jpg,Unit Price,N/A,No
All Labels,IMG9868_638882803559309617.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG9874_638882803564813663.jpg,Currency,N/A,No
All Labels,IMG9874_638882803564813663.jpg,Item,N/A,No
All Labels,IMG9874_638882803564813663.jpg,Item Amount,N/A,No
All Labels,IMG9874_638882803564813663.jpg,Item Code,N/A,No
All Labels,IMG9874_638882803564813663.jpg,Item Quantity,N/A,No
All Labels,IMG9874_638882803564813663.jpg,Receipt Date,N/A,No
All Labels,IMG9874_638882803564813663.jpg,Supplier Name,N/A,No
All Labels,IMG9874_638882803564813663.jpg,Tax Amount,N/A,Yes
All Labels,IMG9874_638882803564813663.jpg,Total Amount,N/A,No
All Labels,IMG9874_638882803564813663.jpg,Unit Price,N/A,No
All Labels,IMG9874_638882803564813663.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG9878_638882803570160304.jpg,Currency,N/A,No
All Labels,IMG9878_638882803570160304.jpg,Item,N/A,No
All Labels,IMG9878_638882803570160304.jpg,Item Amount,N/A,No
All Labels,IMG9878_638882803570160304.jpg,Receipt Date,N/A,No
All Labels,IMG9878_638882803570160304.jpg,Supplier Name,N/A,No
All Labels,IMG9878_638882803570160304.jpg,Tax Amount,N/A,Yes
All Labels,IMG9878_638882803570160304.jpg,Total Amount,N/A,No
